Subsystem,File Path,Line Number,Type,Name,Value,Description
block,/home/spike/linux-6.14.7/block/elevator.c,54,macro,rq_hash_key(rq)		(blk_rq_pos(rq) + blk_rq_sectors(rq)),,
block,/home/spike/linux-6.14.7/block/elevator.c,408,macro,"to_elv(atr) container_of_const((atr), struct elv_fs_entry, attr)",,
block,/home/spike/linux-6.14.7/block/blk.h,3,macro,BLK_INTERNAL_H,,
block,/home/spike/linux-6.14.7/block/blk.h,16,macro,BLK_DEV_MAX_SECTORS,(LLONG_MAX >> 9),
block,/home/spike/linux-6.14.7/block/blk.h,17,macro,BLK_MIN_SEGMENT_SIZE,4096,
block,/home/spike/linux-6.14.7/block/blk.h,20,macro,BLK_MAX_TIMEOUT,(5 * HZ),
block,/home/spike/linux-6.14.7/block/blk.h,100,macro,BIO_INLINE_VECS,4,
block,/home/spike/linux-6.14.7/block/blk.h,315,macro,BLK_MAX_REQUEST_COUNT,32,
block,/home/spike/linux-6.14.7/block/blk.h,316,macro,BLK_PLUG_FLUSH_SIZE,(128 * 1024),
block,/home/spike/linux-6.14.7/block/blk.h,321,macro,ELV_ON_HASH(rq) ((rq)->rq_flags & RQF_HASHED),,
block,/home/spike/linux-6.14.7/block/blk.h,553,macro,ADDPART_FLAG_NONE,0,
block,/home/spike/linux-6.14.7/block/blk.h,554,macro,ADDPART_FLAG_RAID,1,
block,/home/spike/linux-6.14.7/block/blk.h,555,macro,ADDPART_FLAG_WHOLEDISK,2,
block,/home/spike/linux-6.14.7/block/blk.h,556,macro,ADDPART_FLAG_READONLY,4,
block,/home/spike/linux-6.14.7/block/blk.h,625,macro,req_ref_zero_or_close_to_overflow(req)	 ((unsigned int) atomic_read(&(req->ref)) + 127u <= 127u),,
block,/home/spike/linux-6.14.7/block/blk.h,679,macro,BIO_ISSUE_RES_BITS,1,
block,/home/spike/linux-6.14.7/block/blk.h,680,macro,BIO_ISSUE_SIZE_BITS,12,
block,/home/spike/linux-6.14.7/block/blk.h,681,macro,BIO_ISSUE_RES_SHIFT,(64 - BIO_ISSUE_RES_BITS),
block,/home/spike/linux-6.14.7/block/blk.h,682,macro,BIO_ISSUE_SIZE_SHIFT,(BIO_ISSUE_RES_SHIFT - BIO_ISSUE_SIZE_BITS),
block,/home/spike/linux-6.14.7/block/blk.h,683,macro,BIO_ISSUE_TIME_MASK,((1ULL << BIO_ISSUE_SIZE_SHIFT) - 1),
block,/home/spike/linux-6.14.7/block/blk.h,684,macro,BIO_ISSUE_SIZE_MASK,(((1ULL << BIO_ISSUE_SIZE_BITS) - 1) << BIO_ISSUE_SIZE_SHIFT),
block,/home/spike/linux-6.14.7/block/blk.h,686,macro,BIO_ISSUE_RES_MASK,(~((1ULL << BIO_ISSUE_RES_SHIFT) - 1)),
block,/home/spike/linux-6.14.7/block/blk.h,689,macro,BIO_ISSUE_THROTL_SKIP_LATENCY,(1ULL << 63),
block,/home/spike/linux-6.14.7/block/blk-rq-qos.h,3,macro,RQ_QOS_H,,
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,99,macro,"QUEUE_SYSFS_LIMIT_SHOW(_field)					 static ssize_t queue_##_field##_show(struct gendisk *disk, char *page)","{									 	return queue_var_show(disk->queue->limits._field, page);	 }",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,123,macro,"QUEUE_SYSFS_LIMIT_SHOW_SECTORS_TO_BYTES(_field)			 static ssize_t queue_##_field##_show(struct gendisk *disk, char *page)","{									 	return sysfs_emit(page, ""%llu\n"",				 		(unsigned long long)disk->queue->limits._field <<	 			SECTOR_SHIFT);					 }",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,138,macro,"QUEUE_SYSFS_LIMIT_SHOW_SECTORS_TO_KB(_field)			 static ssize_t queue_##_field##_show(struct gendisk *disk, char *page)","{									 	return queue_var_show(disk->queue->limits._field >> 1, page);	 }",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,147,macro,"QUEUE_SYSFS_SHOW_CONST(_name, _val)				 static ssize_t queue_##_name##_show(struct gendisk *disk, char *page)","{									 	return sysfs_emit(page, ""%d\n"", _val);				 }",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,210,macro,"QUEUE_SYSFS_FEATURE(_name, _feature)				 static ssize_t queue_##_name##_show(struct gendisk *disk, char *page)	 {									 	return sysfs_emit(page, ""%u\n"",					 		!!(disk->queue->limits.features & _feature));		 }									 static int queue_##_name##_store(struct gendisk *disk,			 		const char *page, size_t count, struct queue_limits *lim)","{									 	return queue_feature_store(disk, page, count, lim, _feature);	 }",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,227,macro,"QUEUE_SYSFS_FEATURE_SHOW(_name, _feature)			 static ssize_t queue_##_name##_show(struct gendisk *disk, char *page)","{									 	return sysfs_emit(page, ""%u\n"",					 		!!(disk->queue->limits.features & _feature));		 }",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,402,macro,"QUEUE_RO_ENTRY(_prefix, _name)","static struct queue_sysfs_entry _prefix##_entry = {	 	.attr	= { .name = _name, .mode = 0444 },	 	.show	= _prefix##_show,			 };",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,408,macro,"QUEUE_RW_ENTRY(_prefix, _name)","static struct queue_sysfs_entry _prefix##_entry = {	 	.attr	= { .name = _name, .mode = 0644 },	 	.show	= _prefix##_show,			 	.store	= _prefix##_store,			 };",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,415,macro,"QUEUE_LIM_RW_ENTRY(_prefix, _name)","static struct queue_sysfs_entry _prefix##_entry = {	 	.attr		= { .name = _name, .mode = 0644 },	 	.show		= _prefix##_show,			 	.store_limit	= _prefix##_store,			 }",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,422,macro,"QUEUE_RW_LOAD_MODULE_ENTRY(_prefix, _name)","static struct queue_sysfs_entry _prefix##_entry = {		 	.attr		= { .name = _name, .mode = 0644 },	 	.show		= _prefix##_show,			 	.load_module	= _prefix##_load_module,		 	.store		= _prefix##_store,			 }",
block,/home/spike/linux-6.14.7/block/blk-sysfs.c,660,macro,"to_queue(atr) container_of((atr), struct queue_sysfs_entry, attr)",,
block,/home/spike/linux-6.14.7/block/sed-opal.c,10,macro,pr_fmt(fmt),"KBUILD_MODNAME "":OPAL: "" fmt",
block,/home/spike/linux-6.14.7/block/sed-opal.c,30,macro,IO_BUFFER_LENGTH,2048,
block,/home/spike/linux-6.14.7/block/sed-opal.c,31,macro,MAX_TOKS,64,
block,/home/spike/linux-6.14.7/block/sed-opal.c,34,macro,CMD_FINALIZE_BYTES_NEEDED,7,
block,/home/spike/linux-6.14.7/block/sed-opal.c,2369,macro,OPAL_MAX_READ_TABLE,(0x7BD),
block,/home/spike/linux-6.14.7/block/blk-crypto-internal.h,7,macro,__LINUX_BLK_CRYPTO_INTERNAL_H,,
block,/home/spike/linux-6.14.7/block/blk-cgroup-rwstat.h,7,macro,_BLK_CGROUP_RWSTAT_H,,
block,/home/spike/linux-6.14.7/block/blk-mq-tag.c,335,macro,BT_TAG_ITER_RESERVED,(1 << 0),
block,/home/spike/linux-6.14.7/block/blk-mq-tag.c,336,macro,BT_TAG_ITER_STARTED,(1 << 1),
block,/home/spike/linux-6.14.7/block/blk-mq-tag.c,337,macro,BT_TAG_ITER_STATIC_RQS,(1 << 2),
